molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
11_reduced,CC[C]c1ccc(OC)cc1,4,0,0,0,0,3,0,1,150.22,1.336,397.851,256.151,0,141.7,0,633.684,0,0.75,0.0028159,0,0.8967948,18.633,5.096,5.476,1.717,2.572,-3.33,-3.768,-3.878,9906.038,0.362,5899.293,-0.732,8.915,-0.301,2,0.13,3,100,0,0,8.291,1,0,6,0,6,0,11,0,4.747
110_reduced,O[C](CBr)c1ccccc1,2,0,0,0,0,3,1,1,201.062,4.054,365.017,56.321,39.933,192.501,76.263,570.543,1,1.7,0.0288038,0.0046573,0.9114037,16.591,5.96,7.771,4.683,2.291,-2.205,-2.915,-3.884,4142.037,0.249,6015.22,-1.289,9.892,0.337,2,-0.291,3,100,0,0,20.857,1,0,6,0,6,0,10,0,72.759
110_reduced,O[C](CBr)c1ccccc1,2,0,0,0,0,3,1,1,201.062,4.054,365.026,56.32,39.933,192.511,76.262,570.547,1,1.7,0.0287988,0.0046572,0.9113848,16.591,5.96,7.771,4.683,2.291,-2.205,-2.915,-3.884,4142.052,0.249,6015.234,-1.289,9.892,0.337,2,-0.291,3,100,0,0,20.857,1,0,6,0,6,0,10,0,72.739
111_reduced,O=[N+]([O-])C1[C]cc(F)cc1,5,0,0,0,0,1,1,0,147.149,5.638,335.313,209.525,92.483,0,33.304,519.778,0,2,0.0611494,0,0.9323816,14.005,3.659,5.857,2.916,1.576,-1.605,-1.241,-2.626,1314.865,-0.124,1012.249,-3.128,11.94,0.143,0,-0.451,3,91.993,33.304,0,45.264,3,0,6,0,6,6,10,0,3.414
111_reduced,O=[N+]([O-])C1[C]cc(F)cc1,5,0,0,0,0,1,1,0,147.149,3.474,336.86,203.326,92.483,0,41.051,521.768,0,2,0.0231279,0,0.9304643,14.085,3.609,5.399,2.923,1.612,-1.654,-1.241,-2.657,1314.861,-0.108,1116.149,-3.128,12.059,0.231,0,-0.445,3,92.206,41.051,0,45.262,3,0,6,0,6,6,10,0,2.952
112_reduced,CCO[C](O)CBr,6,0,0,0,0,4,2,1,169.018,3.008,328.473,208.882,45.431,0,74.16,485.135,1,3.4,0.0186534,0.0103509,0.9090191,10.693,3.65,6.152,4.776,0.932,-0.967,-1.373,-3.004,3673.487,0.138,5144.973,-1.973,10.876,0.428,0,-0.789,3,96.212,0,0,29.406,2,0,0,0,0,0,7,0,194.316
112_reduced,CCO[C](O)CBr,6,0,0,0,0,4,2,1,169.018,3.008,328.473,208.882,45.431,0,74.16,485.135,1,3.4,0.0186538,0.0103509,0.9090191,10.693,3.65,6.152,4.776,0.932,-0.967,-1.373,-3.004,3673.487,0.138,5144.973,-1.973,10.876,0.428,0,-0.789,3,96.212,0,0,29.406,2,0,0,0,0,0,7,0,194.315
113_reduced,CCOC(=O)C(Br)[C](O)OCC,2,0,0,0,0,6,3,0,241.081,1.439,453.509,310.208,79.314,0,63.987,711.53,0,4.4,0.002912,0,0.8499138,18.469,5.58,7.664,4.383,1.489,-1.809,-2.152,-3.961,1752.92,-0.373,2033.989,-2.405,10.933,1.26,1,-0.748,3,93.724,0,0,62.859,4,0,0,0,0,0,12,0,14.706
113_reduced,CCOC(=O)C(Br)[C](O)OCC,2,0,0,0,0,6,3,0,241.081,3.722,448.565,306.792,80.623,0,61.15,711.042,0,4.4,0.0194863,0,0.8588888,18.449,5.624,7.9,4.379,1.466,-1.703,-2.152,-3.815,1703.538,-0.377,1902.803,-2.429,10.779,0.817,1,-0.75,3,93.367,0,0,63.211,4,0,0,0,0,0,12,0,17.759
113_reduced,CCOC(=O)C(Br)[C](O)OCC,1,0,0,0,0,6,3,0,241.081,4.685,450.236,303.073,85.977,0,61.186,710.486,0,4.4,0.0308915,0,0.8552544,18.427,5.632,8.066,4.419,1.426,-1.735,-2.152,-3.874,1515.59,-0.432,1677.698,-2.528,10.962,0.961,1,-0.751,3,92.221,0,0,62.493,4,0,0,0,0,0,12,0,13.15
113_reduced,CCOC(=O)C(Br)[C](O)OCC,2,0,0,0,0,6,3,0,241.081,3.956,452.822,310.676,80.124,0,62.021,713.116,0,4.4,0.0219478,0,0.8524678,18.532,5.606,7.948,4.386,1.487,-1.788,-2.152,-3.919,1722.206,-0.381,1946.627,-2.42,10.813,0.942,1,-0.744,3,93.571,0,0,62.109,4,0,0,0,0,0,12,0,14.933
114_reduced,Brc1c[C]C(I)cc1,7,0,0,0,0,0,2,2,288.954,0.641,350.711,201.461,0,0,149.251,548.94,0,0,0.0007483,0,0.9244822,15.815,4.508,4.719,0.615,3.605,-3.707,-3.53,-2.754,9906.038,0.595,10000,-1.52,9.542,1.145,0,0.212,3,100,0,0,0,0,0,6,0,6,6,8,0,2.578
114_reduced,Brc1c[C]C(I)cc1,6,0,0,0,0,0,2,2,288.954,4.092,346.051,206.122,0,0,139.929,541.843,0,0,0.0308957,0,0.9288392,15.531,4.411,4.995,0.601,3.509,-3.611,-3.456,-2.683,9906.038,0.605,10000,-1.52,9.431,0.997,0,0.191,3,100,0,0,0,0,0,6,0,6,6,8,0,3.055
115_reduced,Clc1c[C]C(I)cc1,7,0,0,0,0,0,2,2,244.503,0.761,345.424,202.434,0,0,142.99,539.404,0,0,0.0010726,0,0.9277313,15.433,4.394,4.565,0.6,3.504,-3.517,-3.431,-2.701,9906.038,0.597,10000,-1.52,9.508,1.066,0,0.184,3,100,0,0,0,0,0,6,0,6,6,8,0,2.741
115_reduced,Clc1c[C]C(I)cc1,6,0,0,0,0,0,2,2,244.503,4.164,341.591,207.83,0,0,133.76,533.158,0,0,0.0325275,0,0.9308853,15.183,4.295,4.868,0.588,3.422,-3.436,-3.366,-2.65,9906.038,0.608,10000,-1.52,9.425,0.974,0,0.166,3,100,0,0,0,0,0,6,0,6,6,8,0,3.184
116_reduced,IC1cccc[C]1,8,0,0,0,0,0,1,2,210.057,3.612,324.908,246.956,0,0,77.951,497.217,0,0,0.0262352,0,0.9341915,13.745,3.544,4.007,0.528,3.004,-3.016,-2.992,-2.597,9906.038,0.686,10000,-1.52,9.375,0.871,0,0.061,3,100,0,0,0,0,0,6,0,6,6,7,0,6.472
117_reduced,BrC1cccc[C]1,9,0,0,0,0,0,1,2,163.057,3.005,318.776,247.439,0,0,71.336,487.755,0,0,0.0185094,0,0.940043,13.366,3.459,3.745,0.511,2.902,-2.98,-2.893,-2.502,9906.038,0.687,10000,-1.52,10.862,0.253,0,0.034,3,100,0,0,0,0,0,6,0,6,6,7,0,6.303
118_reduced,ClC1cccc[C]1,11,0,0,0,0,0,1,2,118.606,2.559,309.678,253.737,0,0,55.941,472.071,0,0,0.0138706,0,0.9468025,12.738,3.255,3.397,0.484,2.786,-2.933,-2.73,-2.393,9906.038,0.7,10000,-1.52,10.285,-1.292,0,-0.012,3,100,0,0,0,0,0,6,0,6,6,7,0,6.676
119_reduced,O[C]C1CCCCC1,7,0,0,0,0,2,0,1,114.187,1.818,330.319,280.167,50.152,0,0,511.166,1,1.7,0.0064682,0.0051465,0.9359929,13.019,3.749,5.651,3.553,1.226,-0.892,-0.839,-2.568,3313.681,0.061,1806.111,-2.252,10.885,-3.02,1,-0.399,3,100,0,0,22.264,1,0,6,0,6,6,8,0,27.037
12_reduced,C[C]Cc1ccc(C=CC)cc1,6,0,0,0,0,3,0,2,160.258,0.14,448.051,288.206,0,159.845,0,719.142,0,0,2.73E-05,0,0.8663917,22.226,5.889,6.256,0.555,5.097,-5.302,-5.302,-4.456,9906.038,0.769,5899.293,-0.668,8.805,0.153,2,0.578,3,100,0,0,0,0,1,6,0,6,0,12,0,0.172
12_reduced,C[C]Cc1ccc(C=CC)cc1,6,0,0,0,0,3,0,2,160.258,0.488,441.824,291.034,0,150.791,0,711.951,0,0,0.0003339,0,0.8727345,21.852,5.794,6.13,0.356,4.985,-5.227,-5.227,-4.31,9906.038,0.775,5899.293,-0.7,8.922,0.042,2,0.557,3,100,0,0,0,0,0,6,0,6,0,12,0,0.19
120_reduced,CC(C)C[C]O,9,0,0,0,0,3,0,0,88.149,1.95,303.264,246.927,56.337,0,0,450.866,1,1.7,0.0084341,0.0056057,0.9376545,9.963,3.139,4.61,3.309,1.391,-0.187,-0.424,-2.541,2895.059,-0.044,1560.799,-2.27,10.861,-2.998,1,-0.597,3,100,0,0,23.097,1,0,0,0,0,0,6,0,85.347
121_reduced,Cc1ccccc1[C]O,3,0,0,0,0,2,0,1,122.166,2.125,331.83,116.435,48.96,166.436,0,511.273,1,1.7,0.0088306,0.0051231,0.9318607,14.612,4.869,6.498,4.681,1.783,-0.913,-1.374,-3.428,3401.057,0.067,1857.641,-1.644,9.328,-0.268,2,-0.4,3,100,0,0,22.321,1,0,6,0,6,0,9,0,110.477
122_reduced,O[C]c1ccccc1,4,0,0,0,0,2,0,1,108.14,2.039,310.409,50.053,55.067,205.289,0,463.076,1,1.7,0.0089776,0.0054766,0.9325365,13.055,4.656,6.051,4.935,1.1,-0.436,-1.12,-3.603,2976.448,0.021,1608.281,-1.619,9.564,-0.241,1,-0.525,3,95.562,0,0,23.199,1,0,6,0,6,0,8,0,242.782
123_reduced,O[C]c1ccc(Cl)cc1,2,0,0,0,0,2,0,1,142.585,3.805,334.474,50.069,55.058,157.699,71.648,507.246,1,1.7,0.0285366,0.0050826,0.9196351,14.368,5.178,7.033,4.694,1.344,-1.106,-1.758,-3.584,2977.072,0.185,3971.439,-1.787,9.341,0.07,1,-0.414,3,96.988,0,0,23.197,1,0,6,0,6,0,9,0,40.633
124_reduced,O[C]c1ccc2ccccc2c1,1,0,0,0,0,2,0,0,158.199,2.042,379.58,50.027,55.046,274.506,0,601.183,1,1.7,0.0069379,0.0044786,0.9075412,19.243,6.399,8.256,5.572,2.461,-2.255,-2.301,-4.337,2977.794,-0.003,1609.067,-1.375,8.52,0.646,1,-0.167,3,100,0,0,23.199,1,0,10,0,10,0,12,0,38.337
125_reduced,O[C]c1ccc(-c2ccccc2)cc1,1,0,0,0,0,3,0,0,184.237,2.03,431.035,50.123,55.07,325.841,0,697.499,1,1.7,0.0059063,0.003944,0.8824338,22.945,7.564,9.54,5.825,2.893,-2.999,-2.937,-4.988,2976.248,-0.089,1608.164,-1.099,8.953,0.313,1,0.047,3,100,0,0,23.199,1,0,12,0,12,0,14,0,14.702
126_reduced,O[C]c1ccc(C(F)(F)F)cc1,1,0,0,0,0,2,0,1,176.138,4.861,361.318,50.805,55.04,138.664,116.809,560.028,1,1.7,0.0421994,0.004705,0.9093861,16.298,4.257,8.07,4.645,2.868,-2.175,-2.415,-3.66,2978.224,0.286,7023.025,-1.853,10.093,0.498,1,-0.277,3,100,116.809,0,23.196,1,0,6,0,6,0,12,0,9.249
127_reduced,N#Cc1ccc([C]O)cc1,0,0,0,0,0,3,0,-1,133.149,7.229,348.472,50.078,127.057,171.336,0,528.454,1,3.2,0.0988809,0.009183,0.907129,14.705,5.381,8.892,6.542,1,-1.728,-2.16,-3.852,618.04,-0.647,294.079,-2.97,9.957,0.626,1,-0.618,3,82.755,0,0,48.992,2,0,6,0,6,0,10,0,0.959
128_reduced,O=Cc1c[C]C([N+](=O)[O-])cc1,2,0,0,0,0,2,0,-1,157.169,6.277,350.188,200.205,149.984,0,0,564.298,0,4,0.0698151,0,0.9430519,15.145,4.872,7.563,5.081,-0.009,-0.433,-0.526,-2.453,374.632,-0.681,171.186,-4.092,10.892,0.156,1,-0.899,2,72.953,0,0,78.817,4,0,6,0,6,6,11,0,4.693
128_reduced,O=Cc1c[C]C([N+](=O)[O-])cc1,2,0,0,0,0,2,0,-1,157.169,4.115,357.332,199.056,158.276,0,0,573.453,0,4,0.0295332,0,0.9341676,15.511,4.934,7.165,5.154,-0.007,-0.569,-0.526,-2.597,312.588,-0.766,140.759,-4.244,11.01,0.221,1,-0.872,2,71.559,0,0,81.168,4,0,6,0,6,6,11,0,2.417
129_reduced,O[C]c1ccc(O)cc1,3,0,0,0,0,3,0,0,124.139,2.647,322.784,50.081,109.72,162.983,0,485.828,2,2.45,0.0144221,0.0107342,0.9259236,12.919,5.152,8.094,7.031,0.685,-0.128,-1.205,-3.508,902.46,-0.471,442.765,-2.679,9.057,-0.248,2,-0.658,3,83.852,0,0,45.741,2,0,6,0,6,0,9,0,38.188
13_reduced,C[C]Cc1ccsc1,6,0,0,0,0,2,0,2,126.216,1.368,345.15,165.45,0,123.862,55.837,527.705,0,0,0.0035463,0,0.9149948,14.863,4.39,4.077,0.971,3.346,-3.142,-3.309,-3.498,9906.038,0.523,10000,-0.891,9.424,0.227,2,0.065,3,100,0,0,0,0,0,5,0,5,0,8,0,7.959
130_reduced,COc1ccc([C]O)cc1,1,0,0,0,0,3,0,0,138.166,2.376,347.002,142.799,55.048,149.155,0,538.302,1,2.45,0.0104887,0.0070605,0.9222535,14.887,4.983,6.974,5.159,1.638,-1.013,-1.459,-3.501,2977.72,-0.049,1609.023,-1.721,9.004,-0.288,2,-0.481,3,100,0,0,31.482,2,0,6,0,6,0,10,0,124.164
131_reduced,Cc1ccc(N[C]c2ccccc2)cc1,2,0,0,0,0,3,0,1,197.279,2.149,480.293,116.592,11.847,351.854,0,781.279,1,1,0.0059087,0.0020821,0.8541412,26.547,8.126,10.187,5.137,3.956,-4.109,-3.436,-5.57,7648.057,0.274,4460.301,-0.21,7.868,0.026,5,0.397,3,100,0,0,12.806,1,0,12,0,12,0,15,0,9.364
132_reduced,[C](Nc1ccccc1)c1ccccc1,1,0,0,0,0,3,0,1,183.252,2.448,447.98,28.384,11.819,407.776,0,721.148,1,1,0.0083107,0.0022322,0.8681401,24.674,7.981,9.686,5.439,3.648,-3.511,-3.148,-5.61,7652.753,0.278,4463.261,-0.013,7.968,0.038,5,0.229,3,100,0,0,12.799,1,0,12,0,12,0,14,0,54.234
133_reduced,Fc1ccc(N[C]c2ccccc2)cc1,1,0,0,0,0,3,0,1,201.243,4.879,457.183,28.417,11.773,369.951,47.042,737.444,1,1,0.0322864,0.0021873,0.8634306,24.965,7.548,10.278,5.22,3.722,-3.847,-3.518,-5.506,7660.5,0.393,8087.632,-0.145,8.135,0.132,3,0.274,3,100,47.042,0,12.787,1,0,12,0,12,0,15,0,18.518
134_reduced,COc1cccc(N[C]c2ccccc2)c1,1,0,0,0,0,4,0,1,213.279,3.55,483.999,118.634,11.683,353.682,0,796.387,1,1.75,0.0158248,0.0036157,0.8584918,26.527,8.32,10.704,5.675,3.787,-3.778,-3.505,-5.508,7675.482,0.217,4477.591,-0.105,7.982,0.069,6,0.264,3,100,0,0,21.031,2,0,12,0,12,0,16,0,27.718
135_reduced,[C](NN(c1ccccc1)c1ccccc1)c1ccccc1,2,1,0,0,0,5,1,2,274.365,1.312,575.816,18.275,7.661,549.88,0,993.215,1,1.5,0.0017341,0.002605,0.8360715,35.635,11.557,13.799,6.737,4.924,-4.169,-4.163,-7.533,2090.016,0.588,1214.153,-1.306,8.429,-0.02,3,0.816,3,100,0,0,14.01,2,0,18,0,18,0,21,0,0.919
136_reduced,Cc1ccc(N[C]c2ccccc2)cc1,2,0,0,0,0,3,0,1,197.279,2.149,480.293,116.592,11.847,351.854,0,781.279,1,1,0.0059087,0.0020821,0.8541412,26.547,8.126,10.187,5.137,3.956,-4.109,-3.436,-5.57,7648.057,0.274,4460.301,-0.21,7.868,0.026,5,0.397,3,100,0,0,12.806,1,0,12,0,12,0,15,0,9.364
137_reduced,COc1cccc(N[C]c2ccccc2)c1,1,0,0,0,0,4,0,1,213.279,3.55,483.999,118.634,11.683,353.682,0,796.387,1,1.75,0.0158248,0.0036157,0.8584918,26.527,8.32,10.704,5.675,3.787,-3.778,-3.505,-5.508,7675.482,0.217,4477.591,-0.105,7.982,0.069,6,0.264,3,100,0,0,21.031,2,0,12,0,12,0,16,0,27.718
138_reduced,Fc1ccc(N[C]c2ccccc2)cc1,1,0,0,0,0,3,0,1,201.243,4.879,457.183,28.417,11.773,369.951,47.042,737.444,1,1,0.0322864,0.0021873,0.8634306,24.965,7.548,10.278,5.22,3.722,-3.847,-3.518,-5.506,7660.5,0.393,8087.632,-0.145,8.135,0.132,3,0.274,3,100,47.042,0,12.787,1,0,12,0,12,0,15,0,18.518
139_reduced,[C](Nc1ccccc1)c1ccccc1,1,0,0,0,0,3,0,1,183.252,2.448,447.98,28.384,11.819,407.776,0,721.148,1,1,0.0083107,0.0022322,0.8681401,24.674,7.981,9.686,5.439,3.648,-3.511,-3.148,-5.61,7652.753,0.278,4463.261,-0.013,7.968,0.038,5,0.229,3,100,0,0,12.799,1,0,12,0,12,0,14,0,54.234
14_reduced,C[C]Cc1ccccc1OC,4,0,0,0,0,3,0,1,150.22,1.077,404.039,250.282,0,153.757,0,639.975,0,0.75,0.0018133,0,0.8888949,19,5.18,5.594,1.814,2.648,-3.328,-3.833,-4.063,9906.038,0.35,5899.293,-0.69,8.963,-0.283,2,0.148,3,100,0,0,7.061,1,0,6,0,6,0,11,0,4.502
140_reduced,ON[C]c1ccccc1,1,0,0,0,0,3,1,0,123.154,1.335,331.257,40.493,86.999,203.765,0,500.081,2,2.7,0.0035627,0.0115269,0.9197988,13.879,5.371,8.358,7.421,1.031,-0.947,-1.144,-3.801,1482.135,-0.303,756.937,-2.117,9.553,-0.185,1,-0.65,3,89.735,0,0,39.839,2,0,6,0,6,0,9,0,107.634
141_reduced,O[C]1CCCCC1,9,0,0,0,0,1,0,1,100.16,2.075,303.264,254.414,48.851,0,0,456.651,1,1.7,0.0094286,0.0056057,0.9456563,11.479,3.247,5.197,3.7,1.202,-0.748,-0.593,-2.411,3409.185,0.139,1862.44,-2.324,10.992,-3.19,1,-0.495,3,100,0,0,22.265,1,0,6,0,6,6,7,0,40.459
142_reduced,C[C](O)c1ccc(C)cc1,2,0,0,0,0,2,0,1,136.193,2.06,368.255,186.36,45.175,136.72,0,576.435,1,1.7,0.0073584,0.0046164,0.9095985,16.936,5.112,7.185,4.54,1.94,-0.791,-1.636,-3.647,3694.087,0.079,2031.225,-1.678,9.396,-0.155,2,-0.233,3,100,0,0,21.441,1,0,6,0,6,0,10,0,26.059
142_reduced,C[C](O)c1ccc(C)cc1,2,0,0,0,0,2,0,1,136.193,2.049,368.612,186.563,45.16,136.889,0,576.765,1,1.7,0.0072816,0.0046119,0.9090652,16.951,5.111,7.188,4.542,1.941,-0.792,-1.636,-3.656,3695.257,0.079,2031.921,-1.678,9.396,-0.153,2,-0.232,3,100,0,0,21.439,1,0,6,0,6,0,10,0,25.734
143_reduced,C[C](O)c1ccc(F)cc1,2,0,0,0,0,2,0,1,140.157,1.859,345.354,98.288,45.154,154.884,47.028,532.808,1,1.7,0.0064874,0.0049225,0.9203373,15.364,4.568,6.905,4.625,2.099,-0.973,-1.712,-3.56,3695.807,0.203,3677.879,-1.614,9.763,0.187,1,-0.346,3,100,47.028,0,21.436,1,0,6,0,6,0,10,0,49.11
143_reduced,C[C](O)c1ccc(F)cc1,2,0,0,0,0,2,0,1,140.157,1.861,345.347,98.283,45.161,154.876,47.028,532.799,1,1.7,0.0065032,0.0049226,0.9203464,15.363,4.568,6.905,4.625,2.098,-0.973,-1.712,-3.559,3695.22,0.203,3677.226,-1.614,9.763,0.186,1,-0.346,3,100,47.028,0,21.438,1,0,6,0,6,0,10,0,49.106
144_reduced,C[C](O)c1ccccc1,3,0,0,0,0,2,0,1,122.166,1.781,336.301,98.267,45.162,192.871,0,516.639,1,1.7,0.0061401,0.005055,0.9258947,15.08,5.023,6.638,4.845,1.826,-0.914,-1.374,-3.651,3695.092,0.092,2031.822,-1.48,9.641,-0.143,2,-0.387,3,100,0,0,21.44,1,0,6,0,6,0,9,0,134.423
144_reduced,C[C](O)c1ccccc1,3,0,0,0,0,2,0,1,122.166,1.781,336.295,98.266,45.164,192.865,0,516.636,1,1.7,0.0061402,0.0050551,0.9259061,15.079,5.023,6.638,4.845,1.826,-0.914,-1.374,-3.651,3694.994,0.092,2031.764,-1.48,9.641,-0.143,2,-0.387,3,100,0,0,21.44,1,0,6,0,6,0,9,0,134.44
145_reduced,C[C](O)c1ccc(Cl)cc1,2,0,0,0,0,2,0,1,156.611,1.84,360.412,98.319,45.141,145.301,71.651,560.852,1,1.7,0.0060363,0.0047168,0.9125658,16.395,5.537,7.352,4.605,2.874,-1.246,-2.03,-3.64,3696.852,0.257,5018.978,-1.648,9.415,0.163,1,-0.274,3,100,0,0,21.43,1,0,6,0,6,0,10,0,21.565
145_reduced,C[C](O)c1ccc(Cl)cc1,2,0,0,0,0,2,0,1,156.611,1.84,360.412,98.342,45.124,145.295,71.651,560.855,1,1.7,0.0060354,0.0047168,0.9125685,16.395,5.537,7.352,4.605,2.874,-1.246,-2.03,-3.64,3698.192,0.258,5020.922,-1.647,9.415,0.162,1,-0.274,3,100,0,0,21.426,1,0,6,0,6,0,10,0,21.579
146_reduced,C[C](O)c1ccc(-c2ccccc2)cc1,1,0,0,0,0,3,0,0,198.264,1.824,457.297,99.253,44.614,313.43,0,752.121,1,1.7,0.0044242,0.0037175,0.874632,25.013,7.914,10.159,5.732,3.375,-3.507,-3.218,-5.055,3739.606,-0.006,2058.292,-0.95,9.033,0.373,1,0.196,3,100,0,0,21.307,1,0,12,0,12,0,15,0,7.468
146_reduced,C[C](O)c1ccc(-c2ccccc2)cc1,1,0,0,0,0,3,0,0,198.264,1.824,457.297,99.253,44.614,313.43,0,752.121,1,1.7,0.0044237,0.0037175,0.874632,25.013,7.914,10.159,5.732,3.375,-3.507,-3.218,-5.055,3739.605,-0.006,2058.291,-0.95,9.033,0.373,1,0.196,3,100,0,0,21.307,1,0,12,0,12,0,15,0,7.468
147_reduced,C[C](O)c1ccc(Br)cc1,2,0,0,0,0,2,0,1,201.062,1.622,365.459,98.315,45.142,144.6,77.402,569.769,1,1.7,0.0046189,0.0046517,0.9094778,16.745,5.639,7.476,4.614,2.769,-2.06,-2.915,-3.686,3696.696,0.269,5396.344,-1.65,9.706,0.28,1,-0.251,3,100,0,0,21.43,1,0,6,0,6,0,10,0,21.161
147_reduced,C[C](O)c1ccc(Br)cc1,2,0,0,0,0,2,0,1,201.062,1.624,365.419,98.305,45.139,144.569,77.406,569.733,1,1.7,0.0046294,0.0046522,0.9095381,16.743,5.639,7.476,4.614,2.769,-2.06,-2.915,-3.685,3696.987,0.269,5397.043,-1.65,9.705,0.279,1,-0.251,3,100,0,0,21.431,1,0,6,0,6,0,10,0,21.193
148_reduced,C[C](O)c1ccc(I)cc1,2,0,0,0,0,2,0,1,248.063,1.936,371.162,98.299,45.158,144.076,83.628,579.835,1,1.7,0.006465,0.0045802,0.9060203,17.143,5.755,7.665,4.627,2.684,-2.23,-3.874,-3.74,3695.443,0.281,5835.077,-1.652,9.144,0.898,1,-0.225,3,100,0,0,21.436,1,0,6,0,6,0,10,0,19.346
148_reduced,C[C](O)c1ccc(I)cc1,2,0,0,0,0,2,0,1,248.063,1.937,371.111,98.289,45.149,144.044,83.629,579.793,1,1.7,0.0064744,0.0045808,0.906102,17.141,5.755,7.664,4.626,2.684,-2.23,-3.874,-3.738,3696.156,0.282,5836.341,-1.652,9.144,0.898,1,-0.225,3,100,0,0,21.434,1,0,6,0,6,0,10,0,19.388
149_reduced,C[C](O)c1ccc(C(F)(F)F)cc1,1,0,0,0,0,2,0,1,190.165,2.74,388.518,99.08,45.121,126.765,117.552,614.979,1,1.7,0.0122103,0.0043756,0.9001749,18.384,4.604,8.308,4.562,2.96,-2.755,-2.696,-3.752,3698.403,0.36,8958.938,-1.713,10.186,0.59,1,-0.131,3,100,117.552,0,21.429,1,0,6,0,6,0,13,0,4.514
149_reduced,C[C](O)c1ccc(C(F)(F)F)cc1,1,0,0,0,0,2,0,1,190.165,2.738,388.516,99.098,45.112,126.764,117.541,614.982,1,1.7,0.0121929,0.0043756,0.9001833,18.384,4.605,8.307,4.562,2.96,-2.755,-2.696,-3.752,3699.146,0.36,8959.639,-1.712,10.187,0.59,1,-0.131,3,100,117.541,0,21.427,1,0,6,0,6,0,13,0,4.516
15_reduced,[C]C(c1ccccc1)c1ccccc1,6,0,0,0,0,2,0,1,182.265,0.29,435.752,80.186,0,355.565,0,720.987,0,0,0.000117,0,0.8923684,24.811,7.478,7.578,2.228,4.778,-5.586,-5.321,-4.969,9906.038,0.352,5899.293,-0.075,9.398,-0.187,3,0.626,3,100,0,0,0,0,0,12,0,12,0,14,0,0.733
150_reduced,C[C](O)c1ccc([N+](=O)[O-])cc1,1,0,0,0,0,3,0,-1,167.164,6.064,375.764,98.429,142.588,134.747,0,590.288,1,2.7,0.0622904,0.0071854,0.9056487,16.83,5.896,8.88,5.972,1.659,-2,-1.92,-3.701,440.29,-0.776,203.833,-3.385,10.531,1.347,2,-0.391,3,83.979,0,0,66.35,4,0,6,0,6,0,12,0,1.219
150_reduced,C[C](O)c1ccc([N+](=O)[O-])cc1,1,0,0,0,0,3,0,-1,167.164,6.063,375.758,98.43,142.588,134.74,0,590.285,1,2.7,0.0622839,0.0071855,0.90566,16.83,5.896,8.88,5.972,1.659,-2,-1.92,-3.701,440.29,-0.776,203.833,-3.385,10.531,1.347,2,-0.391,3,83.979,0,0,66.351,4,0,6,0,6,0,12,0,1.219
151_reduced,C[C](O)C1CCCCC1,6,0,0,0,0,2,0,1,128.214,1.951,354.792,316.822,37.969,0,0,563.275,1,1.7,0.0067607,0.0047915,0.9296908,15.104,4.158,6.316,3.529,1.595,-1.573,-1.097,-2.67,4323.512,0.15,2407.766,-2.027,10.826,-3.013,1,-0.263,3,100,0,0,20.42,1,0,6,0,6,6,9,0,18.99
151_reduced,C[C](O)C1CCCCC1,6,0,0,0,0,2,0,1,128.214,1.951,354.776,316.808,37.968,0,0,563.268,1,1.7,0.0067596,0.0047918,0.9297248,15.104,4.159,6.316,3.529,1.595,-1.573,-1.097,-2.669,4323.611,0.15,2407.825,-2.027,10.826,-3.013,1,-0.263,3,100,0,0,20.42,1,0,6,0,6,6,9,0,19.003
155_reduced,CN1CCCN(C)[C]1O,4,2,0,0,0,1,0,2,130.189,2.588,338.306,290.878,47.428,0,0,530.009,1,4,0.0126363,0.0118236,0.9362197,14.415,3.937,7.487,6.04,-0.361,1.288,1.465,-4.016,218.747,0.939,117.129,-6.423,9.162,-2.225,3,-0.628,2,66.713,0,0,30.8,3,0,6,0,6,4,9,0,0.954
156_reduced,CN(C)[C]O,9,1,0,0,0,2,0,1,75.11,2.928,263.043,202.917,60.126,0,0,374.433,1,3.7,0.022895,0.0140661,0.9551126,7.547,2.494,5.129,5.429,-0.738,1.265,1.093,-2.984,664.699,0.402,351.972,-4.498,9.327,-2.672,2,-0.944,2,73.145,0,0,28.279,2,0,0,0,0,0,5,0,45.04
157_reduced,O[C]1CCCCN1,8,1,0,0,0,1,0,1,101.148,2.276,293.948,217.485,76.462,0,0,436.663,2,3.2,0.0118604,0.0153955,0.9469478,10.679,3.458,7.354,6.807,-0.523,0.619,0.59,-3.117,465.273,0.333,239.365,-4.895,9.213,-2.663,1,-0.715,2,71.633,0,0,36.957,2,0,6,0,6,5,7,0,4.408
